egoodsid,q30,allcomments,rank,rank7,rank14,rank30,rank60,brandtag,currentprice,allcommentschange,c1,c26,c28,c30,c34,c45,agg1,agg2,agg3,agg4,agg5,agg7,agg8,is_promo,goodsid,categoryid,ecatid,goodsname,goodsattribute,goodsstatus,updatetime,promotioninfo,crawlerdate,fenlei,is_in_stock,platform_brand_key,master_brand_key,positive_comment_num,medium_comment_num,negative_comment_num,rating_score,goods_inventory,shangpinmingcheng,agg17,agg13,agg14,agg15,agg16,Brand_CN,Brand_EN,JD_Code,agg9,agg10,agg11,agg12,feat01,featagg01,feat02,featagg02,feat03,featagg03,feat04,featagg04,feat05,featagg05,feat06,featagg06,feat07,featagg07,feat08,featagg08,featagg013,featagg023,featagg033,featagg043,featagg053,featagg063,featagg073,featagg083,CLEAR,DOVE,HAZELINE,LIFEBUOY,LUX,LYNX,POND'S,REXONA,VASELINE,ZHONGHUA,性别女,性别男,性别通用,吸烟人群,成人,所有人群,普通人群,儿童,孕妇,奶香型,无香型,水果香型,清香型,花香型
1686560,560.214286,4332,232,252,290,207,145,VASELINE/凡士林,24.9,FALSE,0,119,130,142,157,167,11145,12,64699,449,785,1,1,1,5BE10D102FAE4066C680E897FFBE097A,30010312,"131,613,832,562",【京东超市】凡士林(Vaseline)护甲润手霜 倍护50ml,"{""商品名称"":""凡士林护甲润手霜"",""商品编号"":""1686560"",""商品毛重"":""60.00g"",""商品产地"":""合肥"",""产品产地"":""中国大陆"",""功效"":""防冻防裂，补水/保湿，滋养"",""手部分类"":""护手霜"",""品牌"":""凡士林""}",1,23:23.1,满减:满199.00减100.00,2016/8/31,null,0,1772,0,4235,68,29,97,0,凡士林护甲润手霜,2,0,0,0,1,凡士林,VASELINE,1686560,0,0,1,2,0,0,0,0,"""商品名称"":""凡士林护甲润手霜""",2,"""商品毛重"":""60.00g""",143,"""功效"":""防冻防裂，补水/保湿，滋养""",194,"""商品产地"":""合肥""",11,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727133,204.928571,1391,34,49,44,41,40,LUX/ 力士,54.9,FALSE,0,19,21,21,22,34,1014,6,8755,449,137,0,1,1,4CF870EE7E79EDAC4FCCF9309F040839,30010303,"131,613,831,401",【京东超市】力士(LUX)丝绒香氛沐浴摩丝 秘境幽香 电商装400ml(沐浴露),"{""商品名称"":""力士沐浴摩丝"",""商品编号"":""1727133"",""商品毛重"":""0.51kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""花香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""其它"",""品牌"":""力士（LUX）""}",1,23:15.0,满减:满199.00减100.00,2016/8/31,其它,TRUE,1848,0,1362,17,12,98,0,力士沐浴摩丝,4,4,0,0,0,力士,LUX,1727133,5,0,0,0,"""净含量"":""200-499ml（g）""",213,"""香型"":""花香型""",175,"""商品名称"":""力士沐浴摩丝""",4,"""商品毛重"":""0.51kg""",1,"""功效"":""补水/保湿，滋养""",24,"""商品产地"":""合肥""",12,"""适用人群"":""成人""",275,"""性别"":""通用""",826,1,0,4,1,9,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1727134,129.535714,1801,28,34,57,56,51,LUX/ 力士,54.9,FALSE,0,23,23,26,27,33,1014,6,8755,449,137,1,1,1,620790CCE842A48D6A234875B2D464AE,30010303,"131,613,831,401",【京东超市】力士(LUX)丝绒香氛沐浴摩丝 悦动清香 电商装400ml(沐浴露),"{""商品名称"":""力士沐浴摩丝"",""商品编号"":""1727134"",""商品毛重"":""500.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""花香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""其它"",""品牌"":""力士（LUX）""}",1,27:12.8,满减:满199.00减100.00,2016/8/31,其它,0,1848,0,1765,22,14,98,0,力士沐浴摩丝,4,4,0,0,0,力士,LUX,1727134,5,0,0,0,"""净含量"":""200-499ml（g）""",213,"""香型"":""花香型""",175,"""商品名称"":""力士沐浴摩丝""",4,"""商品毛重"":""500.00g""",146,"""功效"":""补水/保湿，滋养""",24,"""商品产地"":""合肥""",12,"""适用人群"":""成人""",275,"""性别"":""通用""",826,1,0,4,2,9,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1727135,110.714286,456,29,38,66,30,48,LUX/ 力士,54.9,FALSE,0,24,25,25,28,42,1014,6,8755,449,137,0,1,1,42956F3907EDFF67763E14B92828AADE,30010303,"131,613,831,401",【京东超市】力士(LUX)丝绒香氛沐浴摩丝 纵享绮香 电商装400ml(沐浴露),"{""商品名称"":""力士沐浴摩丝"",""商品编号"":""1727135"",""商品毛重"":""490.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""花香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""其它"",""品牌"":""力士（LUX）""}",1,30:51.1,满减:满199.00减100.00,2016/8/31,其它,0,0,0,0,0,0,0,0,力士沐浴摩丝,4,4,0,0,0,力士,LUX,1727135,5,0,0,0,"""净含量"":""200-499ml（g）""",213,"""香型"":""花香型""",175,"""商品名称"":""力士沐浴摩丝""",4,"""商品毛重"":""490.00g""",2,"""功效"":""补水/保湿，滋养""",24,"""商品产地"":""合肥""",12,"""适用人群"":""成人""",275,"""性别"":""通用""",826,1,0,4,2,9,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1727144,68.642857,456,42,67,69,46,42,LUX/ 力士,54.9,FALSE,0,21,23,23,26,41,1014,6,8755,449,137,0,1,1,60BEEA5AECEF571D99522049314731DB,30010303,"131,613,831,401",【京东超市】力士(LUX)丝绒香氛沐浴摩丝 奢宠魅香 电商装400ml(沐浴露),"{""商品名称"":""力士沐浴摩丝"",""商品编号"":""1727144"",""商品毛重"":""490.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""花香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""其它"",""品牌"":""力士（LUX）""}",1,35:57.0,满减:满199.00减100.00,2016/8/31,其它,0,0,0,0,0,0,0,0,力士沐浴摩丝,4,4,0,0,0,力士,LUX,1727144,5,0,0,0,"""净含量"":""200-499ml（g）""",213,"""香型"":""花香型""",175,"""商品名称"":""力士沐浴摩丝""",4,"""商品毛重"":""490.00g""",2,"""功效"":""补水/保湿，滋养""",24,"""商品产地"":""合肥""",12,"""适用人群"":""成人""",275,"""性别"":""通用""",826,1,0,4,2,9,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1955540,3224,6412,272,241,261,243,252,UNDEFINED,16.4,FALSE,0,50,54,56,64,94,5479,2321,32840,449,358,1,1,1,167073B259867AC9E6508F94026396DE,30010203,"1,316,138,611,923",【京东超市】力士(LUX)润发精华素 水润丝滑200ml(保湿顺滑)(护发素),"{""商品名称"":""力士润发精华素"",""商品编号"":""1955540"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""所有发质"",""品牌"":""力士（LUX）""}",1,52:13.1,限制:此价格不与套装优惠同时享受,2016/8/31,护发素 乳,0,1848,0,6280,93,39,98,0,力士润发精华素,3,0,0,0,0,力士,LUX,1955540,1,0,4,0,"""净含量"":""200mL以下""",1354,0,0,"""商品名称"":""力士润发精华素""",3,"""商品毛重"":""230.00g""",71,"""功效"":""柔顺/滋养，补水/保湿""",268,"""商品产地"":""合肥""",43,0,0,"""性别"":""通用""",4584,21,0,0,6,26,14,0,137,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1955549,203.714286,18105,473,374,288,201,280,UNDEFINED,16.4,FALSE,0,32,39,40,54,85,5479,2321,32840,449,358,1,1,1,4402754A397285177CED74C89396EC9A,30010203,"1,316,138,611,923",【京东超市】力士(LUX)修护润发精华素 密集滋养200ml(修护干枯分叉)(护发素),"{""商品名称"":""力士润发精华素"",""商品编号"":""1955549"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，染烫修护"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""所有发质"",""品牌"":""力士（LUX）""}",1,52:28.0,限制:此价格不与套装优惠同时享受,2016/8/31,护发素 乳,0,1848,0,17790,218,97,98,0,力士润发精华素,3,0,0,0,0,力士,LUX,1955549,1,0,4,0,"""净含量"":""200mL以下""",1354,0,0,"""商品名称"":""力士润发精华素""",3,"""商品毛重"":""230.00g""",71,"""功效"":""补水/保湿，染烫修护""",6,"""商品产地"":""合肥""",43,0,0,"""性别"":""通用""",4584,21,0,0,6,0,14,0,137,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1955566,242.464286,0,292,295,342,204,245,UNDEFINED,23.6,0,0,23,26,29,36,54,5479,2321,32840,449,358,0,0,1,A16EABA4E7F9325E28CE7C5E5A31C748,30010203,"1,316,138,611,923",【京东超市】力士(LUX)修护润发精华素 密集滋养350ml(修护干枯分叉)(护发素),"{""商品名称"":""力士润发精华素"",""商品编号"":""1955566"",""商品毛重"":""410.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，染烫修护"",""净含量"":""201-400ml"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""干性，所有发质"",""品牌"":""力士（LUX）""}",1,57:48.7,限制:此价格不与套装优惠同时享受,2016/8/31,护发素 乳,0,0,0,0,0,0,0,0,力士润发精华素,3,0,0,0,0,力士,LUX,1955566,1,0,4,0,"""净含量"":""201-400ml""",1192,0,0,"""商品名称"":""力士润发精华素""",3,"""商品毛重"":""410.00g""",3,"""功效"":""补水/保湿，染烫修护""",6,"""商品产地"":""合肥""",43,0,0,"""性别"":""通用""",4584,46,0,0,1,0,14,0,137,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1955548,64.214286,6099,2407,1908,1674,1047,515,CLEAR SHAMPOO/清扬 洗发,30.58,FALSE,0,37,43,47,62,67,12168,239,190422,449,483,0,1,1,A8D0928461AEA6E924C7CEB5537F4581,30010202,"1,316,138,611,922",【京东超市】清扬(CLEAR)去屑洗发露 冰爽薄荷止痒型200ml(洗发水 去屑+止痒),"{""商品名称"":""去屑洗发露"",""商品编号"":""1955548"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""去屑止痒，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1,04:38.1,限制:此价格不与套装优惠同时享受,2016/8/31,null,FALSE,5224,0,5984,64,51,98,0,去屑洗发露,4,0,0,0,0,清扬,CLEAR,1955548,2,5,5,2,"""净含量"":""200mL以下""",538,0,0,"""商品名称"":""去屑洗发露""",4,"""商品毛重"":""240.00g""",104,"""功效"":""去屑止痒，补水/保湿""",30,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121,"""性别"":""通用""",6386,11,0,0,11,2,21,60,132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1955553,313.321429,1691,947,1010,933,506,680,CLEAR SHAMPOO/清扬 洗发,25.9,FALSE,0,75,78,89,105,137,12168,239,190422,449,483,0,1,1,292029F1CC102BD3BBF70D857ED38806,30010202,"1,316,138,611,922",【京东超市】清扬(CLEAR)女士去屑洗发露 草本融萃型200ml(洗发水 去屑+强韧),"{""商品名称"":""去屑洗发露"",""商品编号"":""1955553"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""去屑止痒"",""净含量"":""200mL以下"",""性别"":""女"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1,14:30.3,限制:此价格不与套装优惠同时享受,2016/8/31,null,0,0,0,0,0,0,0,0,去屑洗发露,4,0,0,0,0,清扬,CLEAR,1955553,2,5,5,2,"""净含量"":""200mL以下""",538,0,0,"""商品名称"":""去屑洗发露""",4,"""商品毛重"":""240.00g""",104,"""功效"":""去屑止痒""",345,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121,"""性别"":""女""",377,11,0,0,11,9,21,60,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1955561,70.857143,0,2239,1680,1602,465,482,CLEAR SHAMPOO/清扬 洗发,25.9,0,0,43,48,54,77,98,12168,239,190422,449,483,0,0,1,2596FAF8B47F3EFEADC310E735F2FC0A,30010202,"1,316,138,611,922",【京东超市】清扬(CLEAR)去屑洗发露 控油平衡型200ml(洗发水 去屑+控油),"{""商品名称"":""去屑洗发露"",""商品编号"":""1955561"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""去屑止痒，柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1,20:51.6,限制:此价格不与套装优惠同时享受,2016/8/31,null,0,0,0,0,0,0,0,0,去屑洗发露,4,0,0,0,0,清扬,CLEAR,1955561,2,5,5,2,"""净含量"":""200mL以下""",538,0,0,"""商品名称"":""去屑洗发露""",4,"""商品毛重"":""240.00g""",104,"""功效"":""去屑止痒，柔顺/滋养，补水/保湿""",31,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121,"""性别"":""通用""",6386,11,0,0,11,10,21,60,132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1955562,509.285714,1691,666,632,782,514,790,CLEAR SHAMPOO/清扬 洗发,25.9,FALSE,0,74,85,97,128,156,12168,239,190422,449,483,0,1,1,C999B347137738CA575027B54ADC3820,30010202,"1,316,138,611,922",【京东超市】清扬(CLEAR)去屑洗发露 清新净透型200ml(洗发水 去屑+清爽),"{""商品名称"":""去屑洗发露"",""商品编号"":""1955562"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""去屑止痒，柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1,19:51.9,限制:此价格不与套装优惠同时享受,2016/8/31,null,0,0,0,0,0,0,0,0,去屑洗发露,4,0,0,0,0,清扬,CLEAR,1955562,2,5,5,2,"""净含量"":""200mL以下""",538,0,0,"""商品名称"":""去屑洗发露""",4,"""商品毛重"":""240.00g""",104,"""功效"":""去屑止痒，柔顺/滋养，补水/保湿""",31,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121,"""性别"":""通用""",6386,11,0,0,11,10,21,60,132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1955584,62,6099,2520,1881,839,488,540,CLEAR SHAMPOO/清扬 洗发,25.9,FALSE,0,44,53,62,90,124,12168,239,190422,449,483,0,1,1,56D46270EAAF5700DCBB1FAE5824AAB4,30010202,"1,316,138,611,922",【京东超市】清扬(CLEAR)女士去屑洗发露 养发修护型200ml(去屑+强韧)(洗发水),"{""商品名称"":""清扬去屑洗发露"",""商品编号"":""1955584"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""去屑止痒，柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1,12:03.1,限制:此价格不与套装优惠同时享受,2016/8/31,null,FALSE,5224,0,5984,64,51,98,0,清扬去屑洗发露,4,0,0,0,0,清扬,CLEAR,1955584,2,5,5,2,"""净含量"":""200mL以下""",538,0,0,"""商品名称"":""清扬去屑洗发露""",4,"""商品毛重"":""240.00g""",104,"""功效"":""去屑止痒，柔顺/滋养，补水/保湿""",31,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121,"""性别"":""通用""",6386,11,0,0,11,10,21,60,132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1955585,160.535714,12042,1218,1344,1525,457,506,CLEAR SHAMPOO/清扬 洗发,25.9,FALSE,0,62,70,81,103,149,12168,239,190422,449,483,1,1,1,20EEAE7302E4E8A490900CDD962AB968,30010202,"1,316,138,611,922",【京东超市】清扬(CLEAR)女士去屑洗发露 深度滋养型200ml(去屑+滋养)(洗发水),"{""商品名称"":""清扬去屑洗发露"",""商品编号"":""1955585"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""去屑止痒"",""净含量"":""200mL以下"",""性别"":""女"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1,08:56.6,限制:此价格不与套装优惠同时享受,2016/8/31,null,0,5224,0,11861,108,73,98,0,清扬去屑洗发露,4,0,0,0,0,清扬,CLEAR,1955585,2,5,5,2,"""净含量"":""200mL以下""",538,0,0,"""商品名称"":""清扬去屑洗发露""",4,"""商品毛重"":""240.00g""",104,"""功效"":""去屑止痒""",345,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121,"""性别"":""女""",377,11,0,0,11,9,21,60,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1955559,34.321429,1691,3457,3041,2218,760,471,CLEAR SHAMPOO/清扬 洗发,25.9,FALSE,0,34,39,43,93,118,12168,239,190422,449,483,0,1,1,D2008F4E238FA0F6F6D3546A71C47F16,30010202,"1,316,138,611,922",【京东超市】清扬(CLEAR)去屑洗发露 多效水润养护型200ml(去屑+滋养)(洗发水),"{""商品名称"":""清扬去屑洗发露"",""商品编号"":""1955559"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""去屑止痒，柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1,11:03.7,限制:此价格不与套装优惠同时享受,2016/8/31,null,0,0,0,0,0,0,0,0,清扬去屑洗发露,4,0,0,0,0,清扬,CLEAR,1955559,2,5,5,2,"""净含量"":""200mL以下""",538,0,0,"""商品名称"":""清扬去屑洗发露""",4,"""商品毛重"":""240.00g""",104,"""功效"":""去屑止痒，柔顺/滋养，补水/保湿""",31,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121,"""性别"":""通用""",6386,11,0,0,11,10,21,60,132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1955601,437.321429,1691,895,911,1404,487,526,CLEAR SHAMPOO/清扬 洗发,25.9,FALSE,0,45,50,52,76,101,12168,239,190422,449,483,0,1,1,D2F8621200833072A170A1CFA8D2B808,30010202,"1,316,138,611,922",【京东超市】清扬(CLEAR)女士去屑洗发露 丝漾柔滑型200ml(去屑+滋养)(洗发水),"{""商品名称"":""清扬去屑洗发露"",""商品编号"":""1955601"",""商品毛重"":""240.00g"",""商品产地"":""合肥"",""功效"":""去屑止痒，柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""适用人群"":""成人"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1,13:59.8,限制:此价格不与套装优惠同时享受,2016/8/31,null,0,0,0,0,0,0,0,0,清扬去屑洗发露,4,0,0,0,0,清扬,CLEAR,1955601,2,5,5,2,"""净含量"":""200mL以下""",538,0,0,"""商品名称"":""清扬去屑洗发露""",4,"""商品毛重"":""240.00g""",104,"""功效"":""去屑止痒，柔顺/滋养，补水/保湿""",31,"""商品产地"":""合肥""",116,"""适用人群"":""成人""",2121,"""性别"":""通用""",6386,11,0,0,11,10,21,60,132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1955589,118.464286,220,450,464,439,360,336,UNDEFINED,15.9,FALSE,0,16,16,18,21,30,5479,2321,32840,449,358,1,1,1,45938FF0B3EBC916E63EF7BC9B205CE9,30010203,"1,316,138,611,923",【京东超市】多芬(Dove)日常滋养修护润发精华素200ml (新老包装随机发货),"{""商品名称"":""多芬润发精华素"",""商品编号"":""1955589"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿，头皮护理"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""干性"",""品牌"":""多芬（Dove）""}",1,45:38.5,限制:此价格不与套装优惠同时享受,2016/8/31,护发素 乳,0,2740,0,217,1,2,99,0,多芬润发精华素,6,2,0,1,0,多芬,DOVE,1955589,3,0,2,4,"""净含量"":""200mL以下""",1354,0,0,"""商品名称"":""多芬润发精华素""",6,"""商品毛重"":""230.00g""",71,"""功效"":""柔顺/滋养，补水/保湿，头皮护理""",38,"""商品产地"":""合肥""",43,0,0,"""性别"":""通用""",4584,21,0,3,6,6,14,0,137,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
620416,188.214286,7849,245,288,263,264,210,UNDEFINED,26.9,FALSE,0,30,32,33,39,55,5479,2321,32840,449,358,0,1,1,07054F536807A4D1FF023F880DD1AC25,30010203,"1,316,138,611,923",【京东超市】多芬(DOVE)润发精华素 柔韧顺滑400ml(新旧包装随机发放)(护发素),"{""商品名称"":""多芬润发精华素"",""商品编号"":""620416"",""商品毛重"":""440.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""201-400ml"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""受损发质"",""品牌"":""多芬（Dove）""}",1,53:40.1,限制:此价格不与套装优惠同时享受,2016/8/31,护发素 乳,0,0,0,0,0,0,0,0,多芬润发精华素,6,2,0,1,0,多芬,DOVE,620416,3,0,2,4,"""净含量"":""201-400ml""",1192,0,0,"""商品名称"":""多芬润发精华素""",6,"""商品毛重"":""440.00g""",19,"""功效"":""柔顺/滋养，补水/保湿""",268,"""商品产地"":""合肥""",43,0,0,"""性别"":""通用""",4584,46,0,3,10,26,14,0,137,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1955600,157.214286,0,362,413,338,326,377,UNDEFINED,15.9,0,0,10,15,21,29,37,5479,2321,32840,449,358,0,0,1,01E5589DE04B28989BB5AD4FA32E69B0,30010203,"1,316,138,611,923",【京东超市】多芬(Dove)润发精华素 滋养水润200ml(补水柔顺)(护发素),"{""商品名称"":""多芬润发精华素"",""商品编号"":""1955600"",""商品毛重"":""230.00g"",""商品产地"":""合肥"",""功效"":""柔顺/滋养，补水/保湿"",""净含量"":""200mL以下"",""性别"":""通用"",""分类"":""护发素/乳"",""适合发质"":""干性"",""品牌"":""多芬（Dove）""}",1,49:32.1,限制:此价格不与套装优惠同时享受,2016/8/31,护发素 乳,0,0,0,0,0,0,0,0,多芬润发精华素,6,2,0,1,0,多芬,DOVE,1955600,3,0,2,4,"""净含量"":""200mL以下""",1354,0,0,"""商品名称"":""多芬润发精华素""",6,"""商品毛重"":""230.00g""",71,"""功效"":""柔顺/滋养，补水/保湿""",268,"""商品产地"":""合肥""",43,0,0,"""性别"":""通用""",4584,21,0,3,6,26,14,0,137,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1996743,339.892857,433,19,21,24,25,24,LUX/ 力士,54.9,FALSE,0,78,85,90,99,123,1014,6,8755,449,137,1,1,1,F65913AC0698D3B48747AC14DCCFFA61,30010303,"131,613,831,401",【京东超市】力士(LUX)丝绒香氛 沐浴摩丝(纵享绮香400ml+补充装400ml),"{""商品名称"":""沐浴摩丝"",""商品编号"":""1996743"",""商品毛重"":""1.02kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""花香型"",""净含量"":""1L及以上"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""其它"",""品牌"":""力士（LUX）""}",1,38:00.2,满减:满199.00减100.00&&限制:此价格不与套装优惠同时享受,2016/8/31,其它,0,1848,0,427,6,0,99,0,沐浴摩丝,2,2,0,0,0,力士,LUX,1996743,5,0,0,0,"""净含量"":""1L及以上""",57,"""香型"":""花香型""",175,"""商品名称"":""沐浴摩丝""",2,"""商品毛重"":""1.02kg""",1,"""功效"":""补水/保湿，滋养""",24,"""商品产地"":""合肥""",12,"""适用人群"":""成人""",275,"""性别"":""通用""",826,0,0,2,1,9,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1996752,377.535714,445,252,289,409,337,330,LUX/ 力士,54.9,FALSE,0,70,72,77,88,114,5878,59,106656,449,357,1,1,1,279869BB1D6BB9CCE9E85746BDADD749,30010303,"131,613,831,401",【京东超市】力士(LUX)丝绒香氛 沐浴摩丝(秘境幽香400ml+补充装400ml),"{""商品名称"":""沐浴摩丝"",""商品编号"":""1996752"",""商品毛重"":""1.01kg"",""商品产地"":""合肥"",""功效"":""补水/保湿"",""香型"":""花香型"",""净含量"":""其它"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1,34:54.0,满减:满199.00减100.00&&限制:此价格不与套装优惠同时享受,2016/8/31,沐浴乳 露,0,1848,0,437,5,3,98,0,沐浴摩丝,1,0,0,0,0,力士,LUX,1996752,11,7,6,5,"""净含量"":""其它""",921,"""香型"":""花香型""",1448,"""商品名称"":""沐浴摩丝""",1,"""商品毛重"":""1.01kg""",2,"""功效"":""补水/保湿""",1070,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126,"""性别"":""通用""",4874,0,0,0,0,31,54,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
