egoodsid,q30,allcomments,rank,rank7,rank14,rank30,rank60,brandtag,currentprice,allcommentschange,c1,c26,c28,c30,c34,c45,agg1,agg2,agg3,agg4,agg5,agg7,agg8,is_promo,goodsid,categoryid,ecatid,goodsname,goodsattribute,goodsstatus,updatetime,promotioninfo,crawlerdate,fenlei,is_in_stock,platform_brand_key,master_brand_key,positive_comment_num,medium_comment_num,negative_comment_num,rating_score,goods_inventory,shangpinmingcheng,agg17,agg13,agg14,agg15,agg16,Brand_CN,Brand_EN,JD_Code,agg9,agg10,agg11,agg12,feat01,featagg01,feat02,featagg02,feat03,featagg03,feat04,featagg04,feat05,featagg05,feat06,featagg06,feat07,featagg07,feat08,featagg08,featagg013,featagg023,featagg033,featagg043,featagg053,featagg063,featagg073,featagg083
2146353,1024.107143,1784.0,42.0,58.0,86.0,68.0,64.0,VASELINE/凡士林,20.1,False,0.0,174.0,180.0,197.0,212.0,287.0,2672,5,18163.0,9128,350,1,1,1.0,070634F592B7AA6A1BC7360FC7E7BCF8,30010302,"1316,1383,1404",【京东超市】凡士林(Vaseline)经典 润唇膏7g(富含无色滋润/护唇/唇纹/,"{""商品名称"":""润唇膏"",""商品编号"":""2146353"",""商品毛重"":""30.00g"",""商品产地"":""加拿大"",""功效"":""补水保湿，滋润"",""香型"":""清香型"",""性别"":""通用"",""适用人群"":""所有人群"",""分类"":""其它"",""品牌"":""凡士林""}",1.0,2016/09/06 09:36:48.790,满减:满199.00减100.00,2016-08-31,其它,0,1772.0,0.0,1747.0,20.0,17.0,98.0,0.0,润唇膏,1,1.0,0.0,0.0,0.0,凡士林,VASELINE,2146353,3.0,0.0,0.0,0.0,0,0.0,"""香型"":""清香型""",428.0,"""商品名称"":""润唇膏""",1,"""商品毛重"":""30.00g""",103,"""功效"":""补水保湿，滋润""",130.0,"""商品产地"":""加拿大""",3,"""适用人群"":""所有人群""",1148.0,"""性别"":""通用""",2562.0,0.0,0.0,1.0,1.0,10.0,2.0,36.0,89.0
2297495,64.464286,446.0,1010.0,1261.0,1155.0,300.0,382.0,LIFEBUOY/卫宝,45.0,False,0.0,15.0,20.0,24.0,37.0,85.0,5878,23,106656.0,9128,357,1,1,1.0,40B27717271A03FAAE7705A12D38F89A,30010303,"1316,1383,1401",卫宝(Lifebuoy)新春大礼包 10X有效对抗变异细菌(十效多护沐浴露720ml+十效多护洗手液75ml+洗手香皂红包x5),"{""商品名称"":""卫宝沐浴套装"",""商品编号"":""2297495"",""商品毛重"":""1.23kg"",""商品产地"":""合肥"",""功效"":""抑菌，其它"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""卫宝（lifebuoy）""}",1.0,2016/09/06 07:39:07.730,限购:购买1件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016-08-31,沐浴乳 露,0,2094.0,0.0,435.0,7.0,4.0,97.0,0.0,卫宝沐浴套装,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""清香型""",2895.0,"""商品名称"":""卫宝沐浴套装""",1,"""商品毛重"":""1.23kg""",1,"""功效"":""抑菌，其它""",5.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,1.0
2312432,1488.714286,1899.0,106.0,122.0,140.0,129.0,76.0,LUX/ 力士,64.0,False,0.0,234.0,258.0,276.0,331.0,450.0,5878,59,106656.0,9128,357,0,1,1.0,1886E35B4BC1FD6D7E9A0DA4E3A1143B,30010303,"1316,1383,1401",【京东超市】力士(LUX)奢选香氛沐浴乳 恒永浪漫650ml(沐浴露/沐浴液 香氛 香水 精油 玫瑰),"{""商品名称"":""力士沐浴乳/沐浴露/沐浴液"",""商品编号"":""2312432"",""商品毛重"":""0.75kg"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""花香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:38:48.380,满减:满199.00减100.00,2016-08-31,沐浴乳 露,True,1848.0,0.0,1817.0,42.0,40.0,96.0,0.0,力士沐浴乳/沐浴露/沐浴液,3,0.0,1.0,2.0,0.0,力士,LUX,2312432,11.0,7.0,6.0,5.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳/沐浴露/沐浴液""",3,"""商品毛重"":""0.75kg""",136,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,3.0,4.0,41.0,54.0,2.0,1.0
2312899,676.464286,8411.0,158.0,205.0,185.0,205.0,127.0,LUX/ 力士,64.0,False,0.0,133.0,141.0,157.0,182.0,264.0,5878,59,106656.0,9128,357,1,1,1.0,781E6DCF5FB58421983B46A325135474,30010303,"1316,1383,1401",【京东超市】力士(LUX)奢选香氛沐浴乳 恒永慕爱650ml(沐浴露/沐浴液 香氛 香水 精油 玫瑰),"{""商品名称"":""力士沐浴乳/沐浴露/沐浴液"",""商品编号"":""2312899"",""商品毛重"":""0.75kg"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""花香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:37:33.380,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,1848.0,0.0,8059.0,178.0,174.0,96.0,0.0,力士沐浴乳/沐浴露/沐浴液,3,0.0,1.0,2.0,0.0,力士,LUX,2312899,11.0,7.0,6.0,5.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳/沐浴露/沐浴液""",3,"""商品毛重"":""0.75kg""",136,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,3.0,4.0,41.0,54.0,2.0,1.0
2312897,1252.035714,0.0,162.0,206.0,211.0,271.0,81.0,LUX/ 力士,19.9,0,0.0,290.0,320.0,350.0,406.0,541.0,5878,59,106656.0,9128,357,0,0,1.0,0FF01B676F354F2DF4B1CAED36D6091B,30010303,"1316,1383,1401",【京东超市】力士(LUX)奢选香氛沐浴乳 恒永慕爱360ml(沐浴露/沐浴液 香氛 香水 精油 玫瑰),"{""商品名称"":""力士沐浴乳/沐浴露/沐浴液"",""商品编号"":""2312897"",""商品毛重"":""420.00g"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""花香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""力士（LUX）""}",1.0,2016/09/06 07:27:51.273,限制:此价格不与套装优惠同时享受,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,力士沐浴乳/沐浴露/沐浴液,3,0.0,1.0,2.0,0.0,力士,LUX,2312897,11.0,7.0,6.0,5.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""花香型""",1448.0,"""商品名称"":""力士沐浴乳/沐浴露/沐浴液""",3,"""商品毛重"":""420.00g""",11,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,2.0,0.0,3.0,2.0,41.0,54.0,2.0,1.0
2348732,1690.607143,10096.0,20.0,26.0,27.0,22.0,26.0,REXONA/舒耐,24.5,False,0.0,346.0,375.0,401.0,448.0,609.0,2672,18,18163.0,9128,350,0,1,1.0,BF71971BC15D7D20660B303906B8EA97,30010302,"1316,1383,1404",【京东超市】舒耐(REXONA)男士爽身香体走珠乳液 清隐劲爽40ml(腋下止汗净味),"{""商品名称"":""男士走珠乳液"",""商品编号"":""2348732"",""商品毛重"":""80.00g"",""商品产地"":""菲律宾"",""功效"":""爽肤，其它"",""香型"":""清香型"",""性别"":""男"",""适用人群"":""成人"",""分类"":""其它"",""品牌"":""舒耐""}",1.0,2016/09/06 09:37:07.657,满减:满199.00减100.00&&限购:购买1-5件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016-08-31,其它,True,6867.0,0.0,9813.0,206.0,77.0,97.0,0.0,男士走珠乳液,1,1.0,0.0,0.0,0.0,舒耐,REXONA,2348732,15.0,0.0,0.0,0.0,0,0.0,"""香型"":""清香型""",428.0,"""商品名称"":""男士走珠乳液""",1,"""商品毛重"":""80.00g""",25,"""功效"":""爽肤，其它""",61.0,"""商品产地"":""菲律宾""",8,"""适用人群"":""成人""",700.0,"""性别"":""男""",95.0,0.0,0.0,1.0,2.0,15.0,4.0,38.0,3.0
2348748,4070.964286,7730.0,56.0,55.0,32.0,33.0,118.0,DOVE BODY CARE/多芬 身体护理,49.9,False,0.0,948.0,1153.0,1153.0,1257.0,1692.0,5878,93,106656.0,9128,357,1,1,1.0,65F6D6D9A6957E16D95F2961D1E5B0A8,30010303,"1316,1383,1401",【京东超市】多芬(Dove)沐浴乳（乳木果和香草1kg+深层营润300g）(沐浴露/沐浴液/滋润/美肤/乳木果精华),"{""商品名称"":""多芬沐浴乳/沐浴露"",""商品编号"":""2348748"",""商品毛重"":""1.57kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""清香型，奶香型"",""净含量"":""1L及以上"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:41:35.253,加价购:满20.00元另加2.90元即可在购物车换购热销商品,2016-08-31,沐浴乳 露,0,2740.0,0.0,7603.0,80.0,47.0,98.0,0.0,多芬沐浴乳/沐浴露,2,2.0,0.0,0.0,0.0,多芬,DOVE,2348748,6.0,10.0,5.0,11.0,"""净含量"":""1L及以上""",845.0,"""香型"":""清香型，奶香型""",3.0,"""商品名称"":""多芬沐浴乳/沐浴露""",2,"""商品毛重"":""1.57kg""",8,"""功效"":""补水/保湿，滋养""",383.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,0.0,0.0,2.0,1.0,15.0,54.0,0.0,1.0
2349575,15811.5,26114.0,7.0,7.0,12.0,13.0,27.0,DOVE BODY CARE/多芬 身体护理,34.5,False,0.0,908.0,981.0,981.0,1139.0,1407.0,5878,93,106656.0,9128,357,1,1,1.0,79C367DE1D728A8C6430EFF24A0C1ED7,30010303,"1316,1383,1401",【京东超市】多芬(Dove)沐浴乳（深层营润1kg+清透水润300g）(沐浴露/沐浴液/滋润/美肤/无刺激),"{""商品名称"":""多芬沐浴乳/沐浴露"",""商品编号"":""2349575"",""商品毛重"":""1.58kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""清香型，奶香型"",""净含量"":""1L及以上"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:35:01.150,加价购:满20.00元另加2.90元即可在购物车换购热销商品&&限购:购买1-10件时享受优惠，超出数量以结算价为准&&限制:此价格不与套装优惠同时享受,2016-08-31,沐浴乳 露,0,2740.0,0.0,25599.0,326.0,189.0,98.0,0.0,多芬沐浴乳/沐浴露,2,2.0,0.0,0.0,0.0,多芬,DOVE,2349575,6.0,10.0,5.0,11.0,"""净含量"":""1L及以上""",845.0,"""香型"":""清香型，奶香型""",3.0,"""商品名称"":""多芬沐浴乳/沐浴露""",2,"""商品毛重"":""1.58kg""",2,"""功效"":""补水/保湿，滋养""",383.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,0.0,0.0,2.0,1.0,15.0,54.0,0.0,1.0
2349573,66.428571,1592.0,398.0,308.0,134.0,56.0,23.0,REXONA/舒耐,26.5,False,0.0,104.0,122.0,133.0,167.0,262.0,2672,18,18163.0,9128,350,1,1,1.0,04F603EA03C928823EED05E05A5FF8DE,30010302,"1316,1383,1404",【京东超市】舒耐(REXONA)女士爽身香体走珠乳液 轻漾活爽40ml(腋下止汗淡香),"{""商品名称"":""舒耐女士走珠乳液"",""商品编号"":""2349573"",""商品毛重"":""80.00g"",""商品产地"":""菲律宾"",""功效"":""爽肤，其它"",""香型"":""清香型"",""性别"":""女"",""适用人群"":""成人"",""分类"":""其它"",""品牌"":""舒耐""}",0.0,2016/09/01 19:30:49.483,满减:满199.00减100.00，满299.00减150.00，满399.00减200.00&&满减:每满199.00元，可减100.00元现金，最多可减2000.00元,2016-08-31,其它,0,6867.0,0.0,1564.0,21.0,7.0,99.0,0.0,舒耐女士走珠乳液,2,1.0,0.0,0.0,0.0,舒耐,REXONA,2349573,15.0,0.0,0.0,0.0,0,0.0,"""香型"":""清香型""",428.0,"""商品名称"":""舒耐女士走珠乳液""",4,"""商品毛重"":""80.00g""",25,"""功效"":""爽肤，其它""",61.0,"""商品产地"":""菲律宾""",8,"""适用人群"":""成人""",700.0,"""性别"":""女""",384.0,0.0,0.0,1.0,2.0,15.0,4.0,38.0,15.0
2349581,628.857143,10096.0,53.0,55.0,56.0,37.0,31.0,REXONA/舒耐,26.5,False,0.0,162.0,176.0,190.0,231.0,331.0,2672,18,18163.0,9128,350,0,1,1.0,6E6BD86693C97AD6282D9A21E740C1BE,30010302,"1316,1383,1404",【京东超市】舒耐(REXONA)女士抑汗清新走珠乳液 净爽隐痕40ml(腋下去异味净味),"{""商品名称"":""舒耐女士走珠乳液"",""商品编号"":""2349581"",""商品毛重"":""70.00g"",""商品产地"":""菲律宾"",""功效"":""爽肤，其它"",""香型"":""清香型"",""性别"":""女"",""适用人群"":""成人"",""分类"":""其它"",""品牌"":""舒耐""}",1.0,2016/09/06 09:31:51.373,满减:满199.00减100.00,2016-08-31,其它,True,6867.0,0.0,9813.0,206.0,77.0,97.0,0.0,舒耐女士走珠乳液,2,1.0,0.0,0.0,0.0,舒耐,REXONA,2349581,15.0,0.0,0.0,0.0,0,0.0,"""香型"":""清香型""",428.0,"""商品名称"":""舒耐女士走珠乳液""",4,"""商品毛重"":""70.00g""",35,"""功效"":""爽肤，其它""",61.0,"""商品产地"":""菲律宾""",8,"""适用人群"":""成人""",700.0,"""性别"":""女""",384.0,0.0,0.0,1.0,3.0,15.0,4.0,38.0,15.0
2372844,1266.571429,13672.0,22.0,22.0,23.0,22.0,21.0,REXONA/舒耐,42.5,False,0.0,122.0,140.0,140.0,163.0,184.0,1389,69,19133.0,9128,198,0,1,1.0,F217138EA50DF536F63983666471B1BB,30010302,"1316,1383,1404",【京东超市】舒耐(REXONA)女士抑汗清新喷雾 棉香怡然150ml(女士腋下抑汗止汗淡香),"{""商品名称"":""香体喷雾"",""商品编号"":""2372844"",""商品毛重"":""140.00g"",""商品产地"":""上海"",""功效"":""爽肤，其它"",""香型"":""清香型"",""性别"":""女"",""适用人群"":""成人"",""分类"":""润肤水/喷雾"",""品牌"":""舒耐""}",1.0,2016/09/06 09:32:07.207,满减:满199.00减100.00,2016-08-31,润肤水 喷雾,False,6867.0,0.0,13279.0,268.0,125.0,97.0,0.0,香体喷雾,2,2.0,0.0,0.0,0.0,舒耐,REXONA,2372844,2.0,0.0,0.0,0.0,0,0.0,"""香型"":""清香型""",595.0,"""商品名称"":""香体喷雾""",2,"""商品毛重"":""140.00g""",14,"""功效"":""爽肤，其它""",117.0,"""商品产地"":""上海""",9,"""适用人群"":""成人""",449.0,"""性别"":""女""",90.0,0.0,0.0,2.0,5.0,4.0,9.0,25.0,17.0
2372858,735.142857,13671.0,35.0,35.0,35.0,42.0,31.0,REXONA/舒耐,42.5,False,0.0,66.0,73.0,73.0,92.0,110.0,1389,69,19133.0,9128,198,0,1,1.0,A3E16B25883927ABA906B04B21D48298,30010302,"1316,1383,1404",【京东超市】舒耐(REXONA)女士抑汗清新喷雾 柔滑干爽150ml(女士腋下抑汗止汗舒适),"{""商品名称"":""香体喷雾"",""商品编号"":""2372858"",""商品毛重"":""130.00g"",""商品产地"":""上海"",""功效"":""爽肤，其它"",""香型"":""清香型"",""性别"":""女"",""适用人群"":""成人"",""分类"":""润肤水/喷雾"",""品牌"":""舒耐""}",1.0,2016/09/06 09:28:31.560,满减:满199.00减100.00,2016-08-31,润肤水 喷雾,True,6867.0,0.0,13278.0,268.0,125.0,97.0,0.0,香体喷雾,2,2.0,0.0,0.0,0.0,舒耐,REXONA,2372858,2.0,0.0,0.0,0.0,0,0.0,"""香型"":""清香型""",595.0,"""商品名称"":""香体喷雾""",2,"""商品毛重"":""130.00g""",15,"""功效"":""爽肤，其它""",117.0,"""商品产地"":""上海""",9,"""适用人群"":""成人""",449.0,"""性别"":""女""",90.0,0.0,0.0,2.0,1.0,4.0,9.0,25.0,17.0
2373417,2.107143,1209.0,5881.0,5061.0,5038.0,970.0,1642.0,CLEAR SHAMPOO/清扬 洗发,79.0,False,0.0,12.0,16.0,17.0,24.0,57.0,12168,239,190422.0,9128,483,1,1,0.0,1FB88E21394A068D3CFDFDD5C199A301,30010202,"1316,1386,11922",【京东超市】清扬(CLEAR)樱花伞(非卖品 请勿下单),"{""商品名称"":""清扬樱花伞"",""商品编号"":""2373417"",""商品毛重"":""320.00g"",""商品产地"":""深圳"",""性别"":""通用"",""适用人群"":""所有人群"",""适合发质"":""所有发质"",""品牌"":""清扬（CLEAR）""}",1.0,2016/09/06 13:18:17.063,null,2016-08-31,null,0,5224.0,0.0,1187.0,14.0,8.0,98.0,0.0,清扬樱花伞,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""商品名称"":""清扬樱花伞""",1,"""商品毛重"":""320.00g""",21,0,0.0,"""商品产地"":""深圳""",1,"""适用人群"":""所有人群""",4142.0,"""性别"":""通用""",6386.0,0.0,0.0,0.0,2.0,0.0,0.0,96.0,132.0
2413663,2356.535714,870.0,5740.0,4833.0,5471.0,4933.0,2133.0,DOVE SHAMPOO/多芬 洗发,15.0,False,0.0,72.0,72.0,74.0,76.0,86.0,12168,196,190422.0,9128,483,1,1,0.0,1797862DE0171371EDE0E0AB1A39E770,30010202,"1316,1386,11922",【京东超市】多芬(Dove)化妆包(非卖品 请勿下单),"{""商品名称"":""化妆包"",""商品编号"":""2413663"",""商品毛重"":""70.00g"",""商品产地"":""上海"",""净含量"":""201-400ml"",""性别"":""通用"",""适用人群"":""所有人群"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 13:18:52.787,null,2016-08-31,null,0,2740.0,0.0,864.0,4.0,2.0,100.0,0.0,化妆包,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,"""净含量"":""201-400ml""",1658.0,0,0.0,"""商品名称"":""化妆包""",1,"""商品毛重"":""70.00g""",5,0,0.0,"""商品产地"":""上海""",95,"""适用人群"":""所有人群""",4142.0,"""性别"":""通用""",6386.0,33.0,0.0,0.0,0.0,0.0,8.0,96.0,132.0
2541676,12.642857,102.0,300.0,191.0,147.0,211.0,29.0,DOVE BODY CARE/多芬 身体护理,68.0,False,0.0,5.0,5.0,9.0,14.0,20.0,1014,14,8755.0,9128,137,1,1,0.0,8E7F43D4A013BE46D3375C339C2D56E1,30010303,"1316,1383,1401",多芬(Dove)水份测试仪(非卖品 请勿下单),"{""商品名称"":""多芬皮肤测试仪"",""商品编号"":""2541676"",""商品毛重"":""160.00g"",""商品产地"":""深圳"",""性别"":""通用"",""功效"":""其它"",""分类"":""其它"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:42:14.193,null,2016-08-31,其它,0,2740.0,0.0,98.0,2.0,2.0,96.0,0.0,多芬皮肤测试仪,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,"""商品名称"":""多芬皮肤测试仪""",1,"""商品毛重"":""160.00g""",4,"""功效"":""其它""",427.0,"""商品产地"":""深圳""",1,0,0.0,"""性别"":""通用""",826.0,0.0,0.0,0.0,2.0,47.0,0.0,0.0,0.0
2768249,122.107143,766.0,85.0,122.0,247.0,301.0,61.0,DOVE BODY CARE/多芬 身体护理,20.0,False,0.0,42.0,44.0,51.0,55.0,92.0,1014,14,8755.0,9128,137,1,1,1.0,418A06383E3C84245F1ED04B789465DA,30010303,"1316,1383,1401",多芬不锈钢卡片美妆镜,"{""商品名称"":""镜子"",""商品编号"":""2768249"",""商品毛重"":""40.00g"",""商品产地"":""广东江门"",""功效"":""其它"",""香型"":""无香型"",""净含量"":""其它"",""性别"":""通用"",""分类"":""其它"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:34:07.647,满减:满199.00减100.00,2016-08-31,其它,0,2740.0,0.0,756.0,0.0,10.0,99.0,0.0,镜子,1,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,"""净含量"":""其它""",633.0,"""香型"":""无香型""",18.0,"""商品名称"":""镜子""",1,"""商品毛重"":""40.00g""",2,"""功效"":""其它""",427.0,"""商品产地"":""广东江门""",1,0,0.0,"""性别"":""通用""",826.0,0.0,0.0,1.0,2.0,47.0,1.0,0.0,0.0
290448,11704.714286,40722.0,120.0,115.0,428.0,580.0,290.0,DOVE BODY CARE/多芬 身体护理,29.99,False,0.0,130.0,136.0,141.0,145.0,161.0,5878,93,106656.0,449,357,0,1,0.0,9F99849EB18F1B803E9489E786554260,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)滋养美肤沐浴乳 轻柔活肤400ml,"{""商品名称"":""多芬轻柔活肤滋养美肤沐浴乳400ml"",""商品编号"":""290448"",""商品毛重"":""440.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:41:33.987,null,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬轻柔活肤滋养美肤沐浴乳400ml,1,0.0,1.0,0.0,0.0,多芬,DOVE,290448,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬轻柔活肤滋养美肤沐浴乳400ml""",1,"""商品毛重"":""440.00g""",16,"""功效"":""补水/保湿，滋养""",383.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,2.0,0.0,1.0,3.0,15.0,54.0,0.0,1.0
290449,6591.928571,40722.0,67.0,82.0,110.0,125.0,116.0,DOVE BODY CARE/多芬 身体护理,29.99,False,0.0,264.0,300.0,325.0,385.0,490.0,5878,93,106656.0,449,357,0,1,1.0,8DAEBF3401EA4ADFB663654AF4254C35,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)滋养美肤沐浴乳 深层营润400ml(沐浴露),"{""商品名称"":""多芬深层营润滋养美肤沐浴乳400ml"",""商品编号"":""290449"",""商品毛重"":""440.00g"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""清香型"",""净含量"":""200-499ml（g）"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:38:29.397,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬深层营润滋养美肤沐浴乳400ml,1,0.0,1.0,0.0,0.0,多芬,DOVE,290449,6.0,10.0,5.0,11.0,"""净含量"":""200-499ml（g）""",2529.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬深层营润滋养美肤沐浴乳400ml""",1,"""商品毛重"":""440.00g""",16,"""功效"":""补水/保湿，滋养""",383.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,2.0,0.0,1.0,3.0,15.0,54.0,0.0,1.0
290451,2113.535714,111987.0,93.0,216.0,184.0,200.0,371.0,DOVE BODY CARE/多芬 身体护理,48.72,False,0.0,48.0,51.0,51.0,76.0,89.0,5878,93,106656.0,449,357,0,1,1.0,27A042B96BA614FFA9E800DEE1D6E03D,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)滋养美肤沐浴乳 轻柔活肤720ml,"{""商品名称"":""多芬轻柔活肤滋养美肤沐浴乳720ml"",""商品编号"":""290451"",""商品毛重"":""0.83kg"",""商品产地"":""合肥"",""功效"":""补水/保湿，滋养"",""香型"":""清香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:39:54.663,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬轻柔活肤滋养美肤沐浴乳720ml,1,0.0,1.0,0.0,0.0,多芬,DOVE,290451,6.0,10.0,5.0,11.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""清香型""",2895.0,"""商品名称"":""多芬轻柔活肤滋养美肤沐浴乳720ml""",1,"""商品毛重"":""0.83kg""",36,"""功效"":""补水/保湿，滋养""",383.0,"""商品产地"":""合肥""",151,0,0.0,"""性别"":""通用""",4874.0,0.0,0.0,1.0,10.0,15.0,54.0,0.0,1.0
290452,12788.607143,111987.0,18.0,27.0,53.0,41.0,31.0,DOVE BODY CARE/多芬 身体护理,48.72,False,0.0,270.0,279.0,279.0,338.0,408.0,5878,93,106656.0,449,357,0,1,1.0,2D99D105C8F0AF4019C1E8E68B75B849,30010303,"1316,1383,1401",【京东超市】多芬(DOVE)滋养美肤沐浴乳 深层营润720ml(沐浴露),"{""商品名称"":""多芬深层营润滋养美肤沐浴乳720ml"",""商品编号"":""290452"",""商品毛重"":""0.83kg"",""商品产地"":""合肥"",""功效"":""滋养"",""香型"":""奶香型"",""净含量"":""500ml-750ml"",""性别"":""通用"",""适用人群"":""成人"",""分类"":""沐浴乳/露"",""品牌"":""多芬（Dove）""}",1.0,2016/09/06 07:38:40.870,满减:满199.00减100.00,2016-08-31,沐浴乳 露,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,多芬深层营润滋养美肤沐浴乳720ml,1,1.0,0.0,0.0,0.0,多芬,DOVE,290452,6.0,10.0,5.0,11.0,"""净含量"":""500ml-750ml""",2298.0,"""香型"":""奶香型""",347.0,"""商品名称"":""多芬深层营润滋养美肤沐浴乳720ml""",1,"""商品毛重"":""0.83kg""",36,"""功效"":""滋养""",1474.0,"""商品产地"":""合肥""",151,"""适用人群"":""成人""",2126.0,"""性别"":""通用""",4874.0,0.0,0.0,1.0,10.0,41.0,54.0,2.0,1.0
